Month,Weekly_Sales
3.0,84921.79
3.0,97957.06
3.0,12181.22
3.0,21828.76
3.0,30834.06
3.0,110719.59
3.0,19843.97
3.0,27472.33
3.0,53988.58
3.0,79390.91
3.0,32981.01
3.0,10365.96
3.0,10440.99
3.0,31629.95
3.0,16599.97
3.0,61845.09
3.0,66669.91
3.0,12287.31
3.0,13100.0
3.0,44476.92
3.0,20973.45
3.0,45506.41
3.0,20381.79
3.0,11581.22
3.0,69806.0
3.0,36578.21
3.0,11373.32
3.0,64786.83
3.0,16017.36
3.0,36166.13
3.0,11669.88
3.0,53451.38
3.0,44984.64
3.0,15502.77
3.0,31191.37
3.0,39340.08
3.0,86428.79
3.0,36166.56
3.0,17586.89
3.0,146602.65
3.0,16892.69
3.0,14106.69
3.0,65961.24
3.0,23480.82
3.0,41751.57
3.0,19139.78
3.0,140221.1
3.0,11664.15
3.0,58506.98
3.0,27332.96
3.0,32193.44
3.0,35687.49
3.0,17547.0
3.0,90527.65
3.0,10040.65
3.0,63572.22
3.0,25860.48
3.0,17298.39
3.0,38610.69
3.0,18882.56
3.0,95189.86
3.0,26121.41
3.0,35092.62
3.0,61903.61
3.0,66077.07
3.0,59404.77
3.0,80169.4
3.0,12329.08
3.0,32080.15
3.0,78326.93
3.0,17390.13
3.0,51338.37
3.0,36418.94
3.0,27835.44
3.0,129959.58
3.0,74548.27
3.0,18209.48
3.0,48632.34
3.0,33990.08
3.0,17174.09
3.0,40054.18
3.0,18714.9
3.0,12262.7
3.0,34453.07
3.0,10953.25
4.0,24110.39
4.0,59904.46
4.0,87803.95
4.0,24430.68
4.0,16892.54
4.0,135581.2
4.0,57769.72
4.0,66799.9
4.0,38693.04
4.0,19374.79
4.0,76574.96
4.0,37815.16
4.0,33809.56
4.0,18124.8
4.0,25777.15
4.0,51382.98
4.0,23597.12
4.0,70408.42
4.0,16197.5
4.0,58162.65
4.0,35576.18
4.0,33023.8
4.0,80720.71
4.0,33923.04
4.0,36952.88
4.0,35684.65
4.0,13747.01
4.0,11906.25
4.0,82892.05
4.0,12664.94
4.0,28179.39
4.0,18027.62
4.0,15649.81
4.0,51835.28
4.0,76119.09
4.0,33896.91
4.0,11476.27
4.0,15733.79
4.0,128718.56
4.0,42995.57
4.0,92681.28
4.0,91359.81
4.0,69507.2
4.0,14714.0
4.0,161295.36
4.0,28067.44
4.0,67708.14
4.0,41452.87
4.0,36416.8
4.0,16207.87
4.0,43511.98
4.0,13402.83
4.0,61918.54
4.0,92539.65
4.0,20321.47
4.0,19696.98
4.0,54500.33
4.0,24084.57
4.0,80001.09
4.0,31327.37
4.0,50260.15
4.0,35850.78
4.0,40065.63
4.0,75504.53
4.0,70170.63
4.0,149003.77
4.0,25693.35
4.0,37161.29
4.0,41186.32
4.0,16093.47
4.0,15815.59
4.0,27049.28
4.0,38026.35
4.0,14389.15
4.0,34239.68
4.0,15256.16
4.0,93211.26
4.0,15860.03
4.0,44480.53
4.0,12121.67
4.0,11472.21
4.0,151528.19
4.0,57666.67
4.0,12007.83
4.0,44011.29
4.0,21676.45
4.0,90248.83
4.0,23611.27
4.0,13821.93
4.0,77422.82
4.0,35591.06
4.0,35978.27
4.0,51184.02
4.0,15898.9
4.0,65914.35
4.0,24467.3
4.0,67267.79
4.0,74405.32
4.0,13045.78
4.0,30178.32
4.0,39752.09
4.0,37066.05
4.0,37746.79
4.0,67094.4
4.0,19293.7
4.0,10371.73
4.0,27482.85
4.0,68714.85
4.0,11072.57
4.0,15483.19
4.0,144982.94
4.0,38941.36
4.0,48320.69
4.0,14557.65
4.0,13665.06
4.0,84957.21
4.0,29865.17
4.0,14670.27
4.0,19121.29
4.0,11779.88
4.0,34744.64
4.0,85613.02
4.0,42418.64
4.0,10870.44
4.0,83445.89
4.0,84840.03
4.0,19830.45
4.0,103397.79
4.0,85188.32
4.0,162671.24
4.0,11333.7
4.0,68354.95
4.0,28372.0
4.0,55018.98
4.0,26775.51
4.0,12661.14
4.0,76646.0
4.0,40071.75
4.0,28978.53
4.0,79351.78
4.0,39233.84
4.0,76039.14
4.0,61255.69
4.0,31230.79
4.0,70844.5
4.0,33357.15
4.0,47628.6
4.0,40338.02
4.0,21520.62
4.0,12212.05
4.0,21254.41
4.0,23037.02
4.0,25227.68
4.0,48673.38
4.0,160249.35
4.0,17414.12
4.0,12344.65
4.0,17319.95
4.0,25246.08
4.0,40926.04
4.0,53274.6
4.0,41328.08
4.0,41699.76
4.0,13021.84
4.0,12551.77
4.0,92999.46
4.0,19338.82
4.0,15084.81
4.0,12232.22
4.0,15317.61
4.0,35557.6
4.0,85613.14
4.0,124513.19
4.0,73094.91
4.0,50759.95
4.0,17139.66
4.0,17437.46
4.0,63435.44
4.0,76766.37
4.0,64577.36
4.0,24314.62
4.0,69723.64
4.0,16188.77
4.0,36147.29
4.0,12802.1
4.0,50045.96
4.0,12377.45
4.0,18052.9
4.0,32302.74
4.0,13151.14
4.0,65179.54
4.0,18409.58
4.0,20793.11
4.0,27336.19
4.0,24816.48
4.0,57973.66
4.0,33933.92
4.0,38245.21
4.0,40734.59
4.0,17417.51
4.0,35052.81
4.0,13887.68
4.0,23517.19
4.0,53536.56
4.0,135265.31
4.0,12634.13
4.0,11647.53
4.0,10515.0
4.0,41709.67
4.0,10284.23
4.0,15107.19
4.0,75321.28
4.0,46189.99
4.0,35445.79
5.0,66226.12
5.0,156193.9
5.0,17553.63
5.0,26242.91
5.0,31408.0
5.0,12338.38
5.0,87605.18
5.0,17589.87
5.0,26027.75
5.0,96111.37
5.0,14472.18
5.0,19585.02
5.0,31385.66
5.0,41554.53
5.0,25494.77
5.0,68597.84
5.0,68344.82
5.0,81507.37
5.0,18273.77
5.0,28740.16
5.0,17239.97
5.0,20364.74
5.0,42690.19
5.0,31471.9
5.0,72119.04
5.0,18882.02
5.0,14667.74
5.0,15038.53
5.0,90168.12
5.0,29972.03
5.0,39555.75
5.0,11851.83
5.0,38659.81
5.0,34262.48
5.0,28996.11
5.0,71606.82
5.0,59039.42
5.0,87182.63
5.0,149545.53
5.0,16535.89
5.0,10531.26
5.0,50211.43
5.0,39785.35
5.0,51468.7
5.0,89627.89
5.0,14831.21
5.0,34672.52
5.0,26793.62
5.0,27189.7
5.0,18464.41
5.0,23873.76
5.0,20432.63
5.0,16023.76
5.0,41041.74
5.0,67888.01
5.0,65352.08
5.0,60980.07
5.0,144035.29
5.0,13869.03
5.0,64494.33
5.0,26626.52
5.0,30446.22
5.0,75098.61
5.0,75678.32
5.0,71133.63
5.0,16410.34
5.0,28845.11
5.0,12050.35
5.0,151118.92
5.0,31842.48
5.0,17675.68
5.0,10251.13
5.0,28417.06
5.0,14741.79
5.0,31986.13
5.0,39518.0
5.0,37272.82
5.0,45843.55
5.0,85354.11
5.0,11018.97
5.0,39534.91
5.0,30283.18
5.0,84601.45
5.0,38368.06
5.0,46270.35
5.0,11484.47
5.0,15906.7
5.0,13718.26
5.0,20247.0
5.0,41112.45
5.0,36761.32
5.0,15246.28
5.0,42328.23
5.0,22705.62
5.0,15563.46
5.0,94545.1
5.0,58171.41
5.0,61061.1
5.0,73427.45
5.0,152839.08
5.0,25198.4
5.0,70975.42
5.0,10576.79
5.0,67341.99
5.0,37179.72
5.0,16327.59
5.0,35023.39
5.0,24148.23
5.0,13351.0
5.0,43751.24
5.0,32601.55
5.0,14725.44
5.0,28020.44
5.0,31948.88
5.0,35655.66
5.0,34115.25
5.0,84494.69
5.0,15588.31
5.0,74252.97
5.0,10992.99
5.0,67366.78
5.0,16052.96
5.0,11724.92
5.0,20969.09
5.0,50487.41
5.0,41129.2
5.0,88352.38
5.0,151391.82
5.0,10155.87
5.0,68533.58
5.0,12761.9
5.0,44359.52
5.0,13942.27
5.0,37968.34
5.0,62481.56
5.0,60643.3
5.0,93786.26
5.0,13144.5
5.0,76374.45
5.0,52931.36
5.0,17975.44
5.0,29559.11
5.0,138104.79
5.0,42557.06
5.0,18370.19
5.0,25825.13
5.0,26537.55
5.0,30642.49
5.0,14307.39
5.0,54519.93
5.0,25035.61
5.0,38124.39
5.0,27960.58
5.0,87909.04
5.0,150426.72
5.0,15478.24
5.0,63416.5
5.0,19036.55
5.0,13265.3
5.0,36373.69
5.0,17478.78
5.0,44655.38
5.0,66480.1
5.0,80030.22
5.0,10382.71
5.0,13199.41
5.0,64644.47
5.0,12999.34
5.0,62368.7
5.0,10649.13
5.0,48649.93
5.0,44788.75
5.0,37984.87
6.0,14148.9
6.0,47367.18
6.0,79938.56
6.0,75210.09
6.0,11049.79
6.0,95548.42
6.0,65880.64
6.0,44592.3
6.0,57563.3
6.0,64289.0
6.0,25401.86
6.0,34849.01
6.0,16420.06
6.0,30762.49
6.0,18613.23
6.0,86718.46
6.0,68368.22
6.0,18024.04
6.0,64586.72
6.0,39531.77
6.0,68801.1
6.0,52148.41
6.0,45275.85
6.0,11679.25
6.0,13145.9
6.0,63177.67
6.0,143237.14
6.0,29257.43
6.0,76273.74
6.0,28354.14
6.0,40227.95
6.0,15420.78
6.0,10737.0
6.0,13490.83
6.0,155049.49
6.0,44967.61
6.0,14020.02
6.0,10778.86
6.0,52677.0
6.0,25450.82
6.0,10834.09
6.0,38830.45
6.0,13344.55
6.0,54395.37
6.0,16028.14
6.0,68966.05
6.0,71434.59
6.0,44018.95
6.0,74073.38
6.0,12292.49
6.0,17076.89
6.0,37715.31
6.0,31080.58
6.0,30972.22
6.0,43385.15
6.0,90324.41
6.0,65282.71
6.0,13209.95
6.0,18995.59
6.0,15660.47
6.0,56210.27
6.0,78469.02
6.0,32295.79
6.0,87577.76
6.0,167233.69
6.0,10337.14
6.0,47496.42
6.0,10041.68
6.0,47587.9
6.0,10684.44
6.0,24726.22
6.0,41804.59
6.0,26511.0
6.0,42303.52
6.0,38595.03
6.0,60206.42
6.0,12972.27
6.0,16752.53
6.0,41929.91
6.0,93516.12
6.0,12761.38
6.0,13212.7
6.0,11726.34
6.0,153255.27
6.0,39029.67
6.0,63651.91
6.0,21542.14
6.0,13091.38
6.0,19973.69
6.0,72119.46
6.0,66489.74
6.0,14949.38
6.0,90715.11
6.0,16202.85
6.0,32029.21
6.0,45993.25
6.0,31430.1
6.0,71373.55
6.0,45033.89
6.0,96510.39
6.0,42448.45
6.0,52499.0
6.0,13442.47
6.0,69264.67
6.0,30146.47
6.0,46926.23
6.0,54818.18
6.0,17841.05
6.0,58892.12
6.0,31861.69
6.0,27152.27
6.0,42739.47
6.0,92228.53
6.0,73144.6
6.0,60673.72
6.0,51882.04
6.0,14127.93
6.0,15397.47
6.0,158924.04
6.0,18133.41
6.0,27739.64
6.0,14041.1
6.0,10353.82
6.0,177156.22
6.0,42957.21
6.0,67282.62
6.0,40686.36
6.0,60586.61
6.0,64595.32
6.0,51026.17
6.0,33033.52
6.0,49978.24
6.0,14821.42
6.0,15611.86
6.0,40402.56
6.0,94150.62
6.0,40398.07
6.0,59938.96
6.0,14581.17
6.0,145197.92
6.0,16744.43
6.0,164350.28
6.0,27219.47
6.0,70321.61
6.0,51733.64
6.0,17387.49
6.0,41202.24
6.0,90050.58
6.0,12068.11
6.0,30121.5
6.0,72221.42
6.0,52377.67
6.0,13268.32
6.0,14922.01
6.0,15411.75
6.0,11145.17
6.0,39454.58
6.0,34540.98
6.0,42624.87
6.0,25310.07
6.0,20501.28
6.0,43673.85
6.0,12881.64
6.0,26859.67
6.0,37915.38
6.0,86307.81
6.0,48268.55
6.0,68804.95
7.0,44776.37
7.0,68654.05
7.0,68787.09
7.0,12892.71
7.0,16580.51
7.0,165692.38
7.0,62422.77
7.0,13755.05
7.0,28792.15
7.0,96552.99
7.0,39740.56
7.0,16537.51
7.0,10260.13
7.0,75289.02
7.0,63125.99
7.0,65670.52
7.0,16132.7
7.0,40691.89
7.0,25369.16
7.0,30412.33
7.0,75426.85
7.0,57906.09
7.0,45989.87
7.0,11061.95
7.0,57908.72
7.0,17269.01
7.0,38677.38
7.0,40041.47
7.0,52692.23
7.0,15288.38
7.0,41972.12
7.0,24402.72
7.0,70835.13
7.0,17594.5
7.0,46975.14
7.0,144234.59
7.0,28889.96
7.0,10161.38
7.0,20468.53
7.0,85638.93
7.0,11017.81
7.0,38571.83
7.0,68206.34
7.0,66878.71
7.0,14572.26
7.0,76734.95
7.0,35772.76
7.0,70637.62
7.0,30360.37
7.0,47344.76
7.0,14222.83
7.0,11146.14
7.0,168999.59
7.0,11649.65
7.0,10361.42
7.0,11151.19
7.0,14226.8
7.0,157806.34
7.0,20221.18
7.0,78135.23
7.0,78258.58
7.0,15254.93
7.0,38956.8
7.0,46084.97
7.0,61372.97
7.0,42833.23
7.0,41946.87
7.0,14645.46
7.0,42417.62
7.0,15224.23
7.0,35154.32
7.0,27773.15
7.0,10028.94
7.0,91601.2
7.0,54777.21
7.0,20453.42
7.0,92967.82
7.0,18915.72
7.0,32397.16
7.0,25268.24
7.0,47492.67
7.0,43425.18
7.0,71660.58
7.0,24005.66
7.0,39511.49
7.0,33509.44
7.0,78899.97
7.0,69571.83
7.0,67224.96
7.0,15951.21
7.0,39165.15
7.0,78536.61
7.0,164206.58
7.0,74879.58
7.0,160569.91
7.0,10299.45
7.0,32406.5
7.0,68805.1
7.0,39923.81
7.0,14892.24
7.0,41846.85
7.0,10737.12
7.0,10265.32
7.0,13769.31
7.0,41464.67
7.0,29330.86
7.0,20476.4
7.0,50664.36
7.0,25410.16
7.0,14103.07
7.0,15554.0
7.0,96183.71
7.0,30013.78
7.0,31345.54
7.0,21059.24
7.0,26076.14
7.0,16559.34
7.0,69945.35
7.0,27552.72
7.0,40881.15
7.0,53134.96
7.0,26779.45
7.0,12759.78
7.0,91447.68
7.0,13815.28
7.0,35340.53
7.0,58879.34
7.0,45980.95
7.0,68186.74
7.0,68331.54
7.0,32634.99
7.0,16655.11
7.0,13900.75
7.0,38018.45
7.0,65112.08
7.0,20925.35
7.0,155135.14
7.0,31900.45
7.0,73316.95
7.0,21098.87
7.0,40067.99
7.0,27940.0
7.0,12904.83
7.0,15611.52
7.0,31968.91
7.0,10075.56
7.0,73049.8
7.0,75505.67
7.0,16147.49
7.0,59683.29
7.0,12465.38
7.0,163241.85
7.0,50596.78
7.0,37682.21
7.0,15650.34
7.0,90929.62
7.0,98684.69
7.0,45696.68
7.0,38070.32
7.0,30936.33
7.0,35656.09
7.0,26282.08
7.0,24406.15
7.0,72324.51
7.0,10779.28
7.0,54790.01
7.0,14645.29
7.0,38325.52
7.0,10062.06
7.0,38137.45
7.0,27231.67
7.0,65043.75
7.0,67561.51
7.0,12773.92
7.0,30817.09
7.0,40811.32
7.0,38014.81
7.0,12518.51
7.0,143204.67
7.0,61138.73
7.0,14180.09
7.0,10606.21
7.0,24437.75
7.0,30112.86
7.0,29301.24
7.0,22145.76
7.0,69718.78
7.0,84706.85
7.0,96255.41
7.0,151115.36
7.0,13564.46
7.0,13002.66
7.0,47396.13
7.0,33467.4
7.0,27285.06
7.0,68641.01
7.0,20448.93
7.0,81378.34
7.0,57131.07
7.0,36373.8
7.0,94034.84
7.0,10512.61
7.0,24736.79
7.0,42996.48
7.0,53113.87
7.0,15564.36
7.0,16294.57
7.0,12900.27
7.0,40808.68
7.0,43008.39
7.0,32980.44
7.0,15331.98
7.0,36683.56
7.0,25167.33
8.0,70106.33
8.0,23843.22
8.0,42374.66
8.0,75471.04
8.0,12999.09
8.0,77115.2
8.0,159259.22
8.0,42024.55
8.0,33043.72
8.0,15099.16
8.0,16603.79
8.0,34384.83
8.0,63685.15
8.0,28012.98
8.0,96956.76
8.0,50694.37
8.0,67896.24
8.0,15155.4
8.0,104133.38
8.0,17537.84
8.0,22498.06
8.0,39150.88
8.0,19694.47
8.0,15042.92
8.0,26374.86
8.0,75362.66
8.0,95951.06
8.0,31411.1
8.0,38464.04
8.0,22362.9
8.0,40608.92
8.0,26078.51
8.0,17560.07
8.0,161865.01
8.0,13671.84
8.0,27850.05
8.0,14514.07
8.0,61683.39
8.0,85044.6
8.0,36853.85
8.0,52105.38
8.0,48843.55
8.0,94437.29
8.0,71634.65
8.0,16321.73
8.0,10868.42
8.0,31204.51
8.0,41905.01
8.0,90592.72
8.0,159670.68
8.0,70491.93
8.0,68920.24
8.0,32150.46
8.0,34882.76
8.0,14096.79
8.0,29545.41
8.0,22886.13
8.0,48991.6
8.0,29548.56
8.0,18364.04
8.0,167571.2
8.0,95162.69
8.0,63988.51
8.0,25639.6
8.0,14763.84
8.0,24030.92
8.0,25209.84
8.0,51724.34
8.0,13332.62
8.0,67683.46
8.0,74975.11
8.0,55951.73
8.0,17982.94
8.0,24750.19
8.0,40623.91
8.0,14834.77
8.0,79342.77
8.0,56617.69
8.0,13425.19
8.0,41632.74
8.0,23285.72
8.0,13426.72
8.0,29113.11
8.0,37994.95
8.0,21544.94
8.0,29304.64
8.0,75363.68
8.0,99456.38
8.0,10937.12
8.0,33619.5
8.0,14559.29
8.0,28222.27
8.0,24322.39
8.0,18852.95
8.0,27930.03
8.0,14421.84
8.0,76767.1
8.0,171553.94
8.0,74616.6
8.0,10010.3
8.0,16520.94
8.0,51264.0
8.0,30244.59
8.0,10494.47
8.0,21540.75
8.0,25671.03
8.0,32724.09
8.0,107974.78
8.0,16563.82
8.0,71175.32
8.0,32231.82
8.0,13829.93
8.0,94992.81
8.0,39067.23
8.0,15976.12
8.0,19119.7
8.0,60312.08
8.0,45387.83
8.0,39251.46
8.0,12486.98
8.0,81511.5
8.0,40395.93
8.0,77493.27
8.0,15366.56
8.0,32520.57
8.0,26037.4
8.0,168722.92
8.0,63239.08
8.0,84831.2
8.0,53111.96
8.0,20679.68
8.0,14505.4
8.0,33811.61
8.0,63101.1
8.0,38967.06
8.0,72219.2
8.0,16606.88
8.0,12900.5
8.0,12446.66
8.0,30196.62
8.0,72352.3
8.0,67750.68
8.0,26740.88
8.0,34082.96
8.0,22835.24
8.0,24753.73
8.0,92900.93
8.0,21125.86
8.0,33804.19
8.0,47348.29
8.0,38899.62
8.0,155105.39
8.0,78430.63
8.0,15007.78
8.0,152595.4
8.0,55027.47
8.0,23572.0
8.0,25433.14
8.0,57193.32
8.0,11071.59
8.0,43075.55
8.0,13036.34
8.0,96329.83
8.0,11218.93
8.0,88461.13
8.0,36406.15
8.0,13335.82
8.0,36759.33
8.0,16737.85
8.0,73028.12
8.0,17298.88
8.0,13931.31
8.0,38422.49
8.0,21120.64
9.0,66449.03
9.0,44365.81
9.0,80002.69
9.0,14198.63
9.0,23700.28
9.0,50539.05
9.0,15579.37
9.0,39017.49
9.0,67961.11
9.0,25733.01
9.0,31624.91
9.0,35176.39
9.0,86248.34
9.0,94715.58
9.0,29247.78
9.0,10145.11
9.0,61627.1
9.0,17167.47
9.0,28087.31
9.0,19882.63
9.0,17726.09
9.0,26182.37
9.0,10680.99
9.0,41942.92
9.0,70893.22
9.0,15026.41
9.0,163045.62
9.0,10806.84
9.0,79989.6
9.0,55064.39
9.0,104098.12
9.0,152433.05
9.0,90505.96
9.0,15565.15
9.0,38156.0
9.0,13487.0
9.0,20358.58
9.0,21715.08
9.0,16528.4
9.0,37276.13
9.0,38979.37
9.0,58127.38
9.0,80531.1
9.0,17610.66
9.0,70641.23
9.0,70699.32
9.0,41722.37
9.0,14487.48
9.0,32333.2
9.0,42256.84
9.0,22057.73
9.0,17865.14
9.0,26620.08
9.0,34792.14
9.0,18329.92
9.0,23468.87
9.0,18007.17
9.0,35563.18
9.0,16416.53
9.0,22419.71
9.0,61749.78
9.0,168013.66
9.0,43571.65
9.0,96952.19
9.0,161286.24
9.0,99615.69
9.0,71860.57
9.0,38358.6
9.0,13312.8
9.0,51818.66
9.0,75563.55
9.0,84399.92
9.0,57708.24
9.0,11299.2
9.0,10956.48
9.0,41383.73
9.0,15662.47
9.0,27132.9
9.0,98383.13
9.0,22812.33
9.0,44608.45
9.0,15278.17
9.0,34750.48
9.0,78758.36
9.0,72262.53
9.0,11624.19
9.0,37455.41
9.0,33332.88
9.0,18097.56
9.0,42781.12
9.0,59392.79
9.0,14349.03
9.0,39829.34
9.0,20265.66
9.0,13999.25
9.0,96937.39
9.0,70416.42
9.0,15542.23
9.0,71611.73
9.0,35859.06
9.0,43172.02
9.0,18013.58
9.0,82159.84
9.0,15109.46
9.0,77433.86
9.0,20150.91
9.0,168867.79
9.0,41062.65
9.0,52290.27
9.0,29145.39
9.0,24925.27
9.0,99068.39
9.0,39519.7
9.0,10528.03
9.0,35227.14
9.0,12299.1
9.0,160298.69
9.0,21891.38
9.0,57221.26
9.0,46604.33
9.0,10136.44
9.0,24687.1
9.0,11713.92
9.0,17081.52
9.0,87642.97
9.0,68198.75
9.0,14130.96
9.0,96778.13
9.0,43322.16
9.0,41526.81
9.0,13330.09
9.0,19999.68
9.0,16982.99
9.0,20528.82
9.0,16127.32
9.0,78930.99
9.0,16847.49
9.0,78262.2
9.0,95259.77
9.0,56423.47
9.0,31498.75
9.0,18148.13
9.0,38116.6
9.0,42047.92
9.0,152195.84
9.0,26040.13
9.0,23273.91
9.0,37099.55
9.0,37392.34
9.0,34970.77
9.0,84069.95
9.0,163451.54
9.0,35276.78
9.0,10435.44
9.0,50233.36
9.0,11914.52
9.0,58897.54
9.0,71448.82
9.0,21997.63
9.0,14286.92
9.0,12539.76
9.0,14545.86
9.0,72519.12
9.0,66277.31
9.0,43408.55
9.0,28955.92
9.0,10768.83
9.0,18076.27
9.0,35090.31
9.0,15596.37
9.0,12903.22
9.0,10287.06
9.0,77912.07
9.0,94264.32
9.0,10346.4
9.0,24627.44
9.0,14041.67
9.0,14522.15
9.0,75502.22
9.0,37753.3
9.0,59364.91
9.0,30383.39
9.0,46925.8
9.0,34714.78
9.0,79815.66
9.0,40911.13
9.0,28657.16
9.0,63718.64
9.0,40700.19
9.0,16362.34
9.0,21581.91
9.0,37571.3
9.0,37945.99
9.0,17656.96
9.0,11929.64
9.0,63663.75
9.0,13768.48
9.0,53790.29
9.0,146263.17
9.0,12387.42
9.0,146715.05
9.0,58750.26
9.0,69313.8
9.0,31544.52
9.0,21805.95
9.0,33125.11
9.0,89862.82
9.0,22370.02
9.0,11706.79
10.0,21026.83
10.0,10069.71
10.0,24891.63
10.0,15397.88
10.0,14254.58
10.0,31304.08
10.0,39751.24
10.0,12630.1
10.0,21900.86
10.0,51826.73
10.0,84029.36
10.0,18532.18
10.0,42861.93
10.0,15166.42
10.0,10200.29
10.0,81476.46
10.0,41743.66
10.0,71605.44
10.0,65462.15
10.0,14295.53
10.0,24595.43
10.0,75293.66
10.0,11472.76
10.0,33498.02
10.0,161042.12
10.0,78462.21
10.0,39360.14
10.0,88351.16
10.0,61589.77
10.0,178151.02
10.0,13282.94
10.0,18068.64
10.0,105441.07
10.0,104945.18
10.0,20769.87
10.0,40568.58
10.0,44199.09
10.0,30714.4
10.0,55898.48
10.0,64457.83
10.0,44818.26
10.0,14401.88
10.0,28189.77
10.0,12600.63
10.0,85095.34
10.0,49606.26
10.0,20497.45
10.0,15195.31
10.0,24869.94
10.0,22609.1
10.0,20107.04
10.0,11197.62
10.0,72953.66
10.0,15124.16
10.0,43889.35
10.0,11843.19
10.0,70253.34
10.0,78493.69
10.0,10996.44
10.0,10881.28
10.0,38040.95
10.0,30170.98
10.0,15328.55
10.0,46791.31
10.0,31560.17
10.0,50645.18
10.0,41298.64
10.0,166415.23
10.0,97759.58
10.0,69990.75
10.0,11953.08
10.0,22421.35
10.0,44776.55
10.0,94631.83
10.0,90034.37
10.0,25605.8
10.0,64438.46
10.0,56211.57
10.0,20836.47
10.0,11183.66
10.0,150298.33
10.0,17441.19
10.0,14768.17
10.0,39704.21
10.0,36458.51
10.0,33700.45
10.0,60515.72
10.0,54631.87
10.0,16690.41
10.0,23615.69
10.0,32237.33
10.0,32983.62
10.0,25937.96
10.0,129343.72
10.0,16492.56
10.0,11551.0
10.0,21864.44
10.0,28366.46
10.0,12600.81
10.0,82695.07
10.0,16961.94
10.0,43740.79
10.0,72670.38
10.0,12011.97
10.0,86519.57
10.0,171337.35
10.0,19725.39
10.0,56550.43
10.0,35808.37
10.0,10474.65
10.0,51373.53
10.0,18958.38
10.0,97077.45
10.0,42120.81
10.0,157955.97
10.0,98922.94
10.0,13520.73
10.0,74262.29
10.0,57379.59
10.0,12147.17
10.0,21266.04
10.0,71171.85
10.0,12077.65
10.0,63001.6
10.0,49930.58
10.0,45777.26
10.0,36007.25
10.0,67672.13
10.0,10222.96
10.0,42131.9
10.0,11163.96
10.0,26348.54
10.0,48125.31
10.0,27917.83
10.0,18876.04
10.0,159591.49
10.0,46213.2
10.0,10953.82
10.0,112417.58
10.0,18879.28
10.0,32533.98
10.0,16913.66
10.0,29498.1
10.0,58326.85
10.0,79046.56
10.0,24653.85
10.0,38962.57
10.0,12665.73
10.0,49585.26
10.0,67020.21
10.0,36937.49
10.0,17891.18
10.0,55849.32
10.0,10951.86
10.0,68657.72
10.0,11502.68
10.0,15614.78
10.0,10679.46
10.0,14534.78
10.0,71031.26
10.0,23123.6
10.0,35835.77
10.0,66020.7
10.0,37046.69
10.0,20388.56
10.0,89021.14
10.0,18759.76
10.0,95141.39
10.0,34594.82
10.0,58851.8
10.0,64829.37
10.0,13775.85
10.0,142834.93
10.0,24948.96
10.0,77211.35
10.0,60906.48
11.0,25194.49
11.0,16637.31
11.0,30612.04
11.0,18651.49
11.0,34015.41
11.0,62987.23
11.0,19642.51
11.0,42409.27
11.0,125614.06
11.0,50628.35
11.0,18662.22
11.0,21561.08
11.0,102173.24
11.0,31407.13
11.0,51644.56
11.0,12400.25
11.0,43734.63
11.0,179147.18
11.0,146342.91
11.0,76828.54
11.0,10833.24
11.0,84493.53
11.0,61582.26
11.0,12655.52
11.0,23564.14
11.0,11100.91
11.0,15247.41
11.0,25243.63
11.0,12904.12
11.0,78489.3
11.0,13798.95
11.0,66422.81
11.0,21291.78
11.0,37154.87
11.0,68355.76
11.0,96580.1
11.0,34063.43
11.0,31778.59
11.0,86723.45
11.0,77199.36
11.0,12516.87
11.0,61442.06
11.0,55835.08
11.0,42103.83
11.0,12931.91
11.0,32978.71
11.0,80734.11
11.0,101344.68
11.0,40559.48
11.0,60106.04
11.0,142960.72
11.0,33022.08
11.0,63555.46
11.0,28009.43
11.0,11457.82
11.0,11715.69
11.0,16007.89
11.0,11984.46
11.0,15780.25
11.0,122840.53
11.0,14067.79
11.0,38687.5
11.0,18337.72
11.0,25757.52
11.0,57220.82
11.0,83063.14
11.0,36681.61
11.0,57867.43
11.0,182939.8
11.0,34547.13
11.0,14743.49
11.0,51507.84
11.0,34146.04
11.0,13102.61
11.0,10124.98
11.0,70002.92
11.0,66087.18
11.0,40687.53
11.0,19690.85
11.0,13974.33
11.0,24335.96
11.0,57751.03
11.0,41556.37
11.0,15218.53
11.0,28988.19
11.0,77840.4
11.0,22018.85
11.0,11334.14
11.0,95843.73
11.0,63988.98
11.0,38402.02
11.0,23105.75
11.0,27615.39
11.0,10820.86
11.0,50696.62
11.0,136661.03
11.0,21923.66
11.0,145725.39
11.0,31836.39
11.0,10095.29
11.0,33147.53
11.0,16533.9
11.0,65593.19
11.0,27012.47
11.0,10451.05
11.0,62505.04
11.0,50313.63
11.0,202030.01
11.0,104613.45
11.0,54352.27
11.0,78127.28
11.0,29535.9
11.0,62697.49
11.0,18744.61
11.0,88955.3
11.0,17685.45
11.0,71200.66
11.0,23550.1
11.0,16032.9
11.0,80158.9
11.0,32494.43
11.0,16941.26
11.0,31857.2
11.0,38131.38
11.0,11146.34
11.0,12758.11
11.0,34414.12
11.0,12419.92
11.0,13001.62
11.0,38706.34
11.0,35780.67
11.0,96244.02
11.0,15015.12
11.0,63458.15
11.0,67938.21
11.0,72179.92
11.0,39412.41
11.0,53508.05
11.0,61846.45
11.0,68723.63
11.0,70961.34
